# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  2.8654  	-0.0385618 	0.000133016	9.61919e-05	0.000173301	0.909162   
  2.8656  	-0.0383579 	0.000133016	9.61926e-05	0.000173302	0.909161   
  2.8658  	-0.038154  	0.000133016	9.61934e-05	0.000173302	0.909161   
  2.866   	-0.0379502 	0.000133016	9.61942e-05	0.000173303	0.909161   
  2.8662  	-0.0377464 	0.000133017	9.61949e-05	0.000173303	0.90916    
  2.8664  	-0.0375426 	0.000133017	9.61957e-05	0.000173303	0.90916    
  2.8666  	-0.0373388 	0.000133017	9.61965e-05	0.000173304	0.90916    
  2.8668  	-0.037135  	0.000133018	9.61973e-05	0.000173305	0.909159   
  2.867   	-0.0369313 	0.000133018	9.6198e-05 	0.000173305	0.909159   
  2.8672  	-0.0367276 	0.000133018	9.61988e-05	0.000173306	0.909159   
  2.8674  	-0.0365239 	0.000133019	9.61996e-05	0.000173306	0.909158   
  2.8676  	-0.0363202 	0.000133019	9.62004e-05	0.000173307	0.909158   
  2.8678  	-0.0361166 	0.000133019	9.62013e-05	0.000173307	0.909158   
  2.868   	-0.035913  	0.00013302 	9.62021e-05	0.000173308	0.909157   
  2.8682  	-0.0357093 	0.00013302 	9.62029e-05	0.000173309	0.909157   
  2.8684  	-0.0355058 	0.00013302 	9.62037e-05	0.000173309	0.909156   
  2.8686  	-0.0353022 	0.000133021	9.62045e-05	0.00017331 	0.909156   
  2.8688  	-0.0350987 	0.000133021	9.62054e-05	0.00017331 	0.909156   
  2.869   	-0.0348951 	0.000133022	9.62062e-05	0.000173311	0.909155   
  2.8692  	-0.0346916 	0.000133022	9.6207e-05 	0.000173312	0.909155   
  2.8694  	-0.0344881 	0.000133022	9.62079e-05	0.000173312	0.909154   
  2.8696  	-0.0342847 	0.000133023	9.62087e-05	0.000173313	0.909154   
  2.8698  	-0.0340812 	0.000133023	9.62096e-05	0.000173314	0.909154   
  2.87    	-0.0338778 	0.000133024	9.62104e-05	0.000173315	0.909153   
  2.8702  	-0.0336744 	0.000133024	9.62113e-05	0.000173315	0.909153   
  2.8704  	-0.033471  	0.000133025	9.62121e-05	0.000173316	0.909152   
  2.8706  	-0.0332677 	0.000133025	9.6213e-05 	0.000173317	0.909152   
  2.8708  	-0.0330643 	0.000133026	9.62138e-05	0.000173318	0.909151   
  2.871   	-0.032861  	0.000133026	9.62147e-05	0.000173318	0.909151   
  2.8712  	-0.0326577 	0.000133027	9.62155e-05	0.000173319	0.90915    
  2.8714  	-0.0324545 	0.000133027	9.62164e-05	0.00017332 	0.90915    
  2.8716  	-0.0322512 	0.000133028	9.62173e-05	0.000173321	0.90915    
  2.8718  	-0.032048  	0.000133028	9.62181e-05	0.000173321	0.909149   
  2.872   	-0.0318448 	0.000133029	9.6219e-05 	0.000173322	0.909149   
  2.8722  	-0.0316416 	0.000133029	9.62199e-05	0.000173323	0.909148   
  2.8724  	-0.0314384 	0.00013303 	9.62208e-05	0.000173324	0.909148   
  2.8726  	-0.0312352 	0.00013303 	9.62216e-05	0.000173325	0.909147   
  2.8728  	-0.0310321 	0.000133031	9.62225e-05	0.000173326	0.909147   
  2.873   	-0.030829  	0.000133032	9.62234e-05	0.000173326	0.909146   
  2.8732  	-0.0306259 	0.000133032	9.62243e-05	0.000173327	0.909146   
  2.8734  	-0.0304228 	0.000133033	9.62251e-05	0.000173328	0.909145   
  2.8736  	-0.0302198 	0.000133033	9.6226e-05 	0.000173329	0.909145   
  2.8738  	-0.0300168 	0.000133034	9.62269e-05	0.00017333 	0.909144   
  2.874   	-0.0298138 	0.000133035	9.62278e-05	0.000173331	0.909144   
  2.8742  	-0.0296108 	0.000133035	9.62286e-05	0.000173331	0.909143   
  2.8744  	-0.0294078 	0.000133036	9.62295e-05	0.000173332	0.909143   
  2.8746  	-0.0292049 	0.000133036	9.62304e-05	0.000173333	0.909142   
  2.8748  	-0.029002  	0.000133037	9.62313e-05	0.000173334	0.909142   
  2.875   	-0.0287991 	0.000133038	9.62322e-05	0.000173335	0.909141   
  2.8752  	-0.0285962 	0.000133038	9.6233e-05 	0.000173336	0.909141   
  2.8754  	-0.0283933 	0.000133039	9.62339e-05	0.000173337	0.90914    
  2.8756  	-0.0281905 	0.000133039	9.62348e-05	0.000173338	0.90914    
  2.8758  	-0.0279877 	0.00013304 	9.62357e-05	0.000173339	0.909139   
  2.876   	-0.0277849 	0.000133041	9.62365e-05	0.00017334 	0.909139   
  2.8762  	-0.0275821 	0.000133041	9.62374e-05	0.00017334 	0.909138   
  2.8764  	-0.0273793 	0.000133042	9.62383e-05	0.000173341	0.909137   
  2.8766  	-0.0271766 	0.000133042	9.62391e-05	0.000173342	0.909137   
  2.8768  	-0.0269739 	0.000133043	9.624e-05  	0.000173343	0.909136   
  2.877   	-0.0267712 	0.000133044	9.62409e-05	0.000173344	0.909136   
  2.8772  	-0.0265685 	0.000133044	9.62417e-05	0.000173345	0.909135   
  2.8774  	-0.0263658 	0.000133045	9.62426e-05	0.000173346	0.909135   
  2.8776  	-0.0261632 	0.000133046	9.62435e-05	0.000173347	0.909134   
  2.8778  	-0.0259606 	0.000133046	9.62443e-05	0.000173348	0.909134   
  2.878   	-0.025758  	0.000133047	9.62452e-05	0.000173349	0.909133   
  2.8782  	-0.0255554 	0.000133048	9.6246e-05 	0.00017335 	0.909133   
  2.8784  	-0.0253529 	0.000133048	9.62469e-05	0.000173351	0.909132   
  2.8786  	-0.0251503 	0.000133049	9.62477e-05	0.000173351	0.909132   
  2.8788  	-0.0249478 	0.00013305 	9.62486e-05	0.000173352	0.909131   
  2.879   	-0.0247453 	0.00013305 	9.62494e-05	0.000173353	0.909131   
  2.8792  	-0.0245429 	0.000133051	9.62503e-05	0.000173354	0.90913    
  2.8794  	-0.0243404 	0.000133051	9.62511e-05	0.000173355	0.90913    
  2.8796  	-0.024138  	0.000133052	9.62519e-05	0.000173356	0.909129   
  2.8798  	-0.0239356 	0.000133053	9.62528e-05	0.000173357	0.909128   
  2.88    	-0.0237332 	0.000133053	9.62536e-05	0.000173358	0.909128   
  2.8802  	-0.0235308 	0.000133054	9.62544e-05	0.000173359	0.909127   
  2.8804  	-0.0233285 	0.000133055	9.62552e-05	0.00017336 	0.909127   
  2.8806  	-0.0231262 	0.000133055	9.62561e-05	0.000173361	0.909126   
  2.8808  	-0.0229239 	0.000133056	9.62569e-05	0.000173362	0.909126   
  2.881   	-0.0227216 	0.000133057	9.62577e-05	0.000173363	0.909125   
  2.8812  	-0.0225193 	0.000133057	9.62585e-05	0.000173364	0.909125   
  2.8814  	-0.0223171 	0.000133058	9.62593e-05	0.000173364	0.909124   
  2.8816  	-0.0221148 	0.000133059	9.62601e-05	0.000173365	0.909124   
  2.8818  	-0.0219126 	0.000133059	9.62609e-05	0.000173366	0.909123   
  2.882   	-0.0217105 	0.00013306 	9.62617e-05	0.000173367	0.909123   
  2.8822  	-0.0215083 	0.000133061	9.62625e-05	0.000173368	0.909122   
  2.8824  	-0.0213062 	0.000133061	9.62633e-05	0.000173369	0.909122   
  2.8826  	-0.021104  	0.000133062	9.6264e-05 	0.00017337 	0.909121   
  2.8828  	-0.0209019 	0.000133062	9.62648e-05	0.000173371	0.909121   
  2.883   	-0.0206999 	0.000133063	9.62656e-05	0.000173372	0.90912    
  2.8832  	-0.0204978 	0.000133064	9.62664e-05	0.000173373	0.90912    
  2.8834  	-0.0202958 	0.000133064	9.62671e-05	0.000173373	0.909119   
  2.8836  	-0.0200937 	0.000133065	9.62679e-05	0.000173374	0.909119   
  2.8838  	-0.0198917 	0.000133066	9.62686e-05	0.000173375	0.909118   
  2.884   	-0.0196898 	0.000133066	9.62694e-05	0.000173376	0.909118   
  2.8842  	-0.0194878 	0.000133067	9.62701e-05	0.000173377	0.909117   
  2.8844  	-0.0192859 	0.000133067	9.62708e-05	0.000173378	0.909117   
  2.8846  	-0.0190839 	0.000133068	9.62716e-05	0.000173379	0.909116   
  2.8848  	-0.0188821 	0.000133069	9.62723e-05	0.00017338 	0.909116   
  2.885   	-0.0186802 	0.000133069	9.6273e-05 	0.00017338 	0.909115   
  2.8852  	-0.0184783 	0.00013307 	9.62737e-05	0.000173381	0.909115   
  2.8854  	-0.0182765 	0.00013307 	9.62745e-05	0.000173382	0.909114   
  2.8856  	-0.0180747 	0.000133071	9.62752e-05	0.000173383	0.909114   
  2.8858  	-0.0178729 	0.000133072	9.62759e-05	0.000173384	0.909113   
  2.886   	-0.0176711 	0.000133072	9.62765e-05	0.000173385	0.909113   
  2.8862  	-0.0174693 	0.000133073	9.62772e-05	0.000173385	0.909113   
  2.8864  	-0.0172676 	0.000133073	9.62779e-05	0.000173386	0.909112   
  2.8866  	-0.0170659 	0.000133074	9.62786e-05	0.000173387	0.909112   
  2.8868  	-0.0168642 	0.000133075	9.62793e-05	0.000173388	0.909111   
  2.887   	-0.0166625 	0.000133075	9.62799e-05	0.000173389	0.909111   
  2.8872  	-0.0164609 	0.000133076	9.62806e-05	0.000173389	0.90911    
  2.8874  	-0.0162592 	0.000133076	9.62812e-05	0.00017339 	0.90911    
  2.8876  	-0.0160576 	0.000133077	9.62819e-05	0.000173391	0.909109   
  2.8878  	-0.015856  	0.000133077	9.62825e-05	0.000173392	0.909109   
  2.888   	-0.0156545 	0.000133078	9.62831e-05	0.000173392	0.909109   
  2.8882  	-0.0154529 	0.000133078	9.62838e-05	0.000173393	0.909108   
  2.8884  	-0.0152514 	0.000133079	9.62844e-05	0.000173394	0.909108   
  2.8886  	-0.0150499 	0.000133079	9.6285e-05 	0.000173395	0.909107   
  2.8888  	-0.0148484 	0.00013308 	9.62856e-05	0.000173395	0.909107   
  2.889   	-0.0146469 	0.000133081	9.62862e-05	0.000173396	0.909106   
  2.8892  	-0.0144455 	0.000133081	9.62868e-05	0.000173397	0.909106   
  2.8894  	-0.014244  	0.000133082	9.62874e-05	0.000173398	0.909106   
  2.8896  	-0.0140426 	0.000133082	9.62879e-05	0.000173398	0.909105   
  2.8898  	-0.0138412 	0.000133083	9.62885e-05	0.000173399	0.909105   
  2.89    	-0.0136399 	0.000133083	9.62891e-05	0.0001734  	0.909105   
  2.8902  	-0.0134385 	0.000133084	9.62896e-05	0.0001734  	0.909104   
  2.8904  	-0.0132372 	0.000133084	9.62902e-05	0.000173401	0.909104   
  2.8906  	-0.0130359 	0.000133084	9.62907e-05	0.000173402	0.909103   
  2.8908  	-0.0128346 	0.000133085	9.62913e-05	0.000173402	0.909103   
  2.891   	-0.0126333 	0.000133085	9.62918e-05	0.000173403	0.909103   
  2.8912  	-0.0124321 	0.000133086	9.62923e-05	0.000173404	0.909102   
  2.8914  	-0.0122308 	0.000133086	9.62928e-05	0.000173404	0.909102   
  2.8916  	-0.0120296 	0.000133087	9.62933e-05	0.000173405	0.909102   
  2.8918  	-0.0118285 	0.000133087	9.62938e-05	0.000173406	0.909101   
  2.892   	-0.0116273 	0.000133088	9.62943e-05	0.000173406	0.909101   
  2.8922  	-0.0114261 	0.000133088	9.62948e-05	0.000173407	0.909101   
  2.8924  	-0.011225  	0.000133088	9.62953e-05	0.000173407	0.9091     
  2.8926  	-0.0110239 	0.000133089	9.62958e-05	0.000173408	0.9091     
  2.8928  	-0.0108228 	0.000133089	9.62962e-05	0.000173408	0.9091     
  2.893   	-0.0106217 	0.00013309 	9.62967e-05	0.000173409	0.909099   
  2.8932  	-0.0104207 	0.00013309 	9.62971e-05	0.00017341 	0.909099   
  2.8934  	-0.0102197 	0.000133091	9.62975e-05	0.00017341 	0.909099   
  2.8936  	-0.0100187 	0.000133091	9.6298e-05 	0.000173411	0.909098   
  2.8938  	-0.00981768	0.000133091	9.62984e-05	0.000173411	0.909098   
  2.894   	-0.00961671	0.000133092	9.62988e-05	0.000173412	0.909098   
  2.8942  	-0.00941577	0.000133092	9.62992e-05	0.000173412	0.909098   
  2.8944  	-0.00921484	0.000133092	9.62996e-05	0.000173413	0.909097   
  2.8946  	-0.00901394	0.000133093	9.63e-05   	0.000173413	0.909097   
  2.8948  	-0.00881305	0.000133093	9.63004e-05	0.000173414	0.909097   
  2.895   	-0.00861218	0.000133093	9.63008e-05	0.000173414	0.909097   
  2.8952  	-0.00841134	0.000133094	9.63011e-05	0.000173415	0.909096   
  2.8954  	-0.00821051	0.000133094	9.63015e-05	0.000173415	0.909096   
  2.8956  	-0.0080097 	0.000133094	9.63018e-05	0.000173415	0.909096   
  2.8958  	-0.00780892	0.000133095	9.63022e-05	0.000173416	0.909096   
  2.896   	-0.00760815	0.000133095	9.63025e-05	0.000173416	0.909095   
  2.8962  	-0.00740741	0.000133095	9.63028e-05	0.000173417	0.909095   
  2.8964  	-0.00720668	0.000133096	9.63031e-05	0.000173417	0.909095   
  2.8966  	-0.00700598	0.000133096	9.63034e-05	0.000173417	0.909095   
  2.8968  	-0.00680529	0.000133096	9.63037e-05	0.000173418	0.909094   
  2.897   	-0.00660462	0.000133096	9.6304e-05 	0.000173418	0.909094   
  2.8972  	-0.00640398	0.000133097	9.63043e-05	0.000173419	0.909094   
  2.8974  	-0.00620335	0.000133097	9.63046e-05	0.000173419	0.909094   
  2.8976  	-0.00600275	0.000133097	9.63049e-05	0.000173419	0.909094   
  2.8978  	-0.00580216	0.000133097	9.63051e-05	0.00017342 	0.909093   
  2.898   	-0.00560159	0.000133098	9.63054e-05	0.00017342 	0.909093   
  2.8982  	-0.00540105	0.000133098	9.63056e-05	0.00017342 	0.909093   
  2.8984  	-0.00520052	0.000133098	9.63058e-05	0.00017342 	0.909093   
  2.8986  	-0.00500002	0.000133098	9.63061e-05	0.000173421	0.909093   
  2.8988  	-0.00479953	0.000133098	9.63063e-05	0.000173421	0.909093   
  2.899   	-0.00459906	0.000133099	9.63065e-05	0.000173421	0.909093   
  2.8992  	-0.00439862	0.000133099	9.63067e-05	0.000173422	0.909092   
  2.8994  	-0.00419819	0.000133099	9.63069e-05	0.000173422	0.909092   
  2.8996  	-0.00399778	0.000133099	9.6307e-05 	0.000173422	0.909092   
  2.8998  	-0.0037974 	0.000133099	9.63072e-05	0.000173422	0.909092   
  2.9     	-0.00359703	0.000133099	9.63074e-05	0.000173422	0.909092   
  2.9002  	-0.00339668	0.0001331  	9.63075e-05	0.000173423	0.909092   
  2.9004  	-0.00319636	0.0001331  	9.63077e-05	0.000173423	0.909092   
  2.9006  	-0.00299605	0.0001331  	9.63078e-05	0.000173423	0.909092   
  2.9008  	-0.00279576	0.0001331  	9.63079e-05	0.000173423	0.909092   
  2.901   	-0.0025955 	0.0001331  	9.6308e-05 	0.000173423	0.909091   
  2.9012  	-0.00239525	0.0001331  	9.63082e-05	0.000173423	0.909091   
  2.9014  	-0.00219502	0.0001331  	9.63083e-05	0.000173424	0.909091   
  2.9016  	-0.00199481	0.0001331  	9.63083e-05	0.000173424	0.909091   
  2.9018  	-0.00179463	0.0001331  	9.63084e-05	0.000173424	0.909091   
  2.902   	-0.00159446	0.0001331  	9.63085e-05	0.000173424	0.909091   
  2.9022  	-0.00139431	0.0001331  	9.63086e-05	0.000173424	0.909091   
  2.9024  	-0.00119418	0.000133101	9.63086e-05	0.000173424	0.909091   
  2.9026  	-0.000994075	0.000133101	9.63087e-05	0.000173424	0.909091   
  2.9028  	-0.000793986	0.000133101	9.63087e-05	0.000173424	0.909091   
  2.903   	-0.000593917	0.000133101	9.63087e-05	0.000173424	0.909091   
  2.9032  	-0.000393868	0.000133101	9.63088e-05	0.000173424	0.909091   
  2.9034  	-0.000193839	0.000133101	9.63088e-05	0.000173424	0.909091   
  2.9036  	0          	0.0001331  	9.6305e-05 	0.000173422	0.909093   
  2.9038  	0.000206164	0.000133101	9.63088e-05	0.000173424	0.909091   
  2.904   	0.000406145	0.000133101	9.63088e-05	0.000173424	0.909091   
  2.9042  	0.000606115	0.000133101	9.63088e-05	0.000173424	0.909091   
  2.9044  	0.000806073	0.000133101	9.63088e-05	0.000173424	0.909091   
  2.9046  	0.00100602 	0.000133101	9.63087e-05	0.000173424	0.909091   
  2.9048  	0.00120595 	0.000133101	9.63087e-05	0.000173424	0.909091   
  2.905   	0.00140587 	0.0001331  	9.63087e-05	0.000173424	0.909091   
  2.9052  	0.00160578 	0.0001331  	9.63087e-05	0.000173424	0.909091   
  2.9054  	0.00180568 	0.0001331  	9.63086e-05	0.000173424	0.909091   
  2.9056  	0.00200557 	0.0001331  	9.63086e-05	0.000173424	0.909091   
  2.9058  	0.00220544 	0.0001331  	9.63085e-05	0.000173424	0.909091   
  2.906   	0.00240531 	0.0001331  	9.63085e-05	0.000173424	0.909091   
  2.9062  	0.00260516 	0.0001331  	9.63085e-05	0.000173424	0.909091   
  2.9064  	0.00280499 	0.0001331  	9.63084e-05	0.000173423	0.909091   
  2.9066  	0.00300482 	0.0001331  	9.63083e-05	0.000173423	0.909091   
  2.9068  	0.00320463 	0.0001331  	9.63083e-05	0.000173423	0.909091   
  2.907   	0.00340444 	0.0001331  	9.63082e-05	0.000173423	0.909091   
  2.9072  	0.00360423 	0.0001331  	9.63081e-05	0.000173423	0.909092   
  2.9074  	0.00380401 	0.000133099	9.63081e-05	0.000173423	0.909092   
  2.9076  	0.00400377 	0.000133099	9.6308e-05 	0.000173423	0.909092   
  2.9078  	0.00420353 	0.000133099	9.63079e-05	0.000173422	0.909092   
  2.908   	0.00440327 	0.000133099	9.63078e-05	0.000173422	0.909092   
  2.9082  	0.004603   	0.000133099	9.63078e-05	0.000173422	0.909092   
  2.9084  	0.00480272 	0.000133099	9.63077e-05	0.000173422	0.909092   
  2.9086  	0.00500243 	0.000133099	9.63076e-05	0.000173422	0.909092   
  2.9088  	0.00520212 	0.000133098	9.63075e-05	0.000173421	0.909092   
  2.909   	0.00540181 	0.000133098	9.63074e-05	0.000173421	0.909092   
  2.9092  	0.00560148 	0.000133098	9.63073e-05	0.000173421	0.909092   
  2.9094  	0.00580114 	0.000133098	9.63071e-05	0.000173421	0.909092   
  2.9096  	0.00600079 	0.000133098	9.6307e-05 	0.00017342 	0.909093   
  2.9098  	0.00620042 	0.000133097	9.63069e-05	0.00017342 	0.909093   
  2.91    	0.00640005 	0.000133097	9.63068e-05	0.00017342 	0.909093   
  2.9102  	0.00659966 	0.000133097	9.63067e-05	0.00017342 	0.909093   
  2.9104  	0.00679926 	0.000133097	9.63065e-05	0.000173419	0.909093   
  2.9106  	0.00699885 	0.000133097	9.63064e-05	0.000173419	0.909093   
  2.9108  	0.00719842 	0.000133096	9.63063e-05	0.000173419	0.909093   
  2.911   	0.00739799 	0.000133096	9.63061e-05	0.000173418	0.909093   
  2.9112  	0.00759754 	0.000133096	9.6306e-05 	0.000173418	0.909094   
  2.9114  	0.00779708 	0.000133096	9.63058e-05	0.000173418	0.909094   
  2.9116  	0.00799661 	0.000133095	9.63057e-05	0.000173417	0.909094   
  2.9118  	0.00819613 	0.000133095	9.63055e-05	0.000173417	0.909094   
  2.912   	0.00839563 	0.000133095	9.63053e-05	0.000173417	0.909094   
  2.9122  	0.00859513 	0.000133095	9.63052e-05	0.000173416	0.909094   
  2.9124  	0.00879461 	0.000133094	9.6305e-05 	0.000173416	0.909095   
  2.9126  	0.00899408 	0.000133094	9.63048e-05	0.000173416	0.909095   
  2.9128  	0.00919354 	0.000133094	9.63046e-05	0.000173415	0.909095   
  2.913   	0.00939298 	0.000133093	9.63045e-05	0.000173415	0.909095   
  2.9132  	0.00959242 	0.000133093	9.63043e-05	0.000173414	0.909095   
  2.9134  	0.00979184 	0.000133093	9.63041e-05	0.000173414	0.909095   
  2.9136  	0.00999125 	0.000133092	9.63039e-05	0.000173414	0.909096   
  2.9138  	0.0101906  	0.000133092	9.63037e-05	0.000173413	0.909096   
  2.914   	0.01039    	0.000133092	9.63035e-05	0.000173413	0.909096   
  2.9142  	0.0105894  	0.000133091	9.63033e-05	0.000173412	0.909096   
  2.9144  	0.0107888  	0.000133091	9.63031e-05	0.000173412	0.909096   
  2.9146  	0.0109881  	0.000133091	9.63029e-05	0.000173411	0.909097   
  2.9148  	0.0111875  	0.00013309 	9.63026e-05	0.000173411	0.909097   
  2.915   	0.0113868  	0.00013309 	9.63024e-05	0.00017341 	0.909097   
  2.9152  	0.0115861  	0.000133089	9.63022e-05	0.00017341 	0.909097   
  2.9154  	0.0117854  	0.000133089	9.6302e-05 	0.000173409	0.909097   
  2.9156  	0.0119847  	0.000133089	9.63017e-05	0.000173409	0.909098   
  2.9158  	0.012184   	0.000133088	9.63015e-05	0.000173408	0.909098   
  2.916   	0.0123832  	0.000133088	9.63012e-05	0.000173408	0.909098   
  2.9162  	0.0125825  	0.000133087	9.6301e-05 	0.000173407	0.909098   
  2.9164  	0.0127818  	0.000133087	9.63007e-05	0.000173407	0.909099   
  2.9166  	0.012981   	0.000133087	9.63005e-05	0.000173406	0.909099   
  2.9168  	0.0131802  	0.000133086	9.63002e-05	0.000173406	0.909099   
  2.917   	0.0133794  	0.000133086	9.63e-05   	0.000173405	0.909099   
  2.9172  	0.0135786  	0.000133085	9.62997e-05	0.000173405	0.9091     
  2.9174  	0.0137778  	0.000133085	9.62994e-05	0.000173404	0.9091     
  2.9176  	0.013977   	0.000133084	9.62991e-05	0.000173403	0.9091     
  2.9178  	0.0141761  	0.000133084	9.62989e-05	0.000173403	0.9091     
  2.918   	0.0143753  	0.000133083	9.62986e-05	0.000173402	0.909101   
  2.9182  	0.0145744  	0.000133083	9.62983e-05	0.000173402	0.909101   
  2.9184  	0.0147735  	0.000133082	9.6298e-05 	0.000173401	0.909101   
  2.9186  	0.0149727  	0.000133082	9.62977e-05	0.0001734  	0.909102   
  2.9188  	0.0151718  	0.000133081	9.62974e-05	0.0001734  	0.909102   
  2.919   	0.0153709  	0.000133081	9.62971e-05	0.000173399	0.909102   
  2.9192  	0.0155699  	0.00013308 	9.62968e-05	0.000173398	0.909103   
  2.9194  	0.015769   	0.00013308 	9.62965e-05	0.000173398	0.909103   
  2.9196  	0.0159681  	0.000133079	9.62961e-05	0.000173397	0.909103   
  2.9198  	0.0161671  	0.000133079	9.62958e-05	0.000173396	0.909103   
  2.92    	0.0163661  	0.000133078	9.62955e-05	0.000173396	0.909104   
  2.9202  	0.0165652  	0.000133078	9.62952e-05	0.000173395	0.909104   
  2.9204  	0.0167642  	0.000133077	9.62948e-05	0.000173394	0.909104   
  2.9206  	0.0169632  	0.000133076	9.62945e-05	0.000173393	0.909105   
  2.9208  	0.0171621  	0.000133076	9.62941e-05	0.000173393	0.909105   
  2.921   	0.0173611  	0.000133075	9.62938e-05	0.000173392	0.909105   
  2.9212  	0.0175601  	0.000133075	9.62934e-05	0.000173391	0.909106   
  2.9214  	0.017759   	0.000133074	9.62931e-05	0.00017339 	0.909106   
  2.9216  	0.017958   	0.000133073	9.62927e-05	0.00017339 	0.909106   
  2.9218  	0.0181569  	0.000133073	9.62923e-05	0.000173389	0.909107   
  2.922   	0.0183558  	0.000133072	9.6292e-05 	0.000173388	0.909107   
  2.9222  	0.0185547  	0.000133072	9.62916e-05	0.000173387	0.909108   
  2.9224  	0.0187536  	0.000133071	9.62912e-05	0.000173386	0.909108   
  2.9226  	0.0189525  	0.00013307 	9.62908e-05	0.000173385	0.909108   
  2.9228  	0.0191513  	0.00013307 	9.62904e-05	0.000173385	0.909109   
  2.923   	0.0193502  	0.000133069	9.629e-05  	0.000173384	0.909109   
  2.9232  	0.019549   	0.000133068	9.62896e-05	0.000173383	0.909109   
  2.9234  	0.0197479  	0.000133068	9.62892e-05	0.000173382	0.90911    
  2.9236  	0.0199467  	0.000133067	9.62888e-05	0.000173381	0.90911    
  2.9238  	0.0201455  	0.000133066	9.62884e-05	0.00017338 	0.909111   
  2.924   	0.0203443  	0.000133065	9.6288e-05 	0.000173379	0.909111   
  2.9242  	0.0205431  	0.000133065	9.62876e-05	0.000173379	0.909111   
  2.9244  	0.0207419  	0.000133064	9.62872e-05	0.000173378	0.909112   
  2.9246  	0.0209406  	0.000133063	9.62867e-05	0.000173377	0.909112   
  2.9248  	0.0211394  	0.000133063	9.62863e-05	0.000173376	0.909113   
  2.925   	0.0213381  	0.000133062	9.62859e-05	0.000173375	0.909113   
  2.9252  	0.0215368  	0.000133061	9.62854e-05	0.000173374	0.909113   
  2.9254  	0.0217356  	0.00013306 	9.6285e-05 	0.000173373	0.909114   
  2.9256  	0.0219343  	0.00013306 	9.62845e-05	0.000173372	0.909114   
  2.9258  	0.0221329  	0.000133059	9.62841e-05	0.000173371	0.909115   
  2.926   	0.0223316  	0.000133058	9.62836e-05	0.00017337 	0.909115   
  2.9262  	0.0225303  	0.000133057	9.62831e-05	0.000173369	0.909116   
  2.9264  	0.022729   	0.000133056	9.62826e-05	0.000173368	0.909116   
  2.9266  	0.0229276  	0.000133056	9.62822e-05	0.000173367	0.909117   
  2.9268  	0.0231262  	0.000133055	9.62817e-05	0.000173366	0.909117   
  2.927   	0.0233249  	0.000133054	9.62812e-05	0.000173365	0.909118   
  2.9272  	0.0235235  	0.000133053	9.62807e-05	0.000173364	0.909118   
  2.9274  	0.0237221  	0.000133052	9.62802e-05	0.000173363	0.909118   
  2.9276  	0.0239206  	0.000133052	9.62797e-05	0.000173362	0.909119   
  2.9278  	0.0241192  	0.000133051	9.62792e-05	0.000173361	0.909119   
  2.928   	0.0243178  	0.00013305 	9.62787e-05	0.00017336 	0.90912    
  2.9282  	0.0245163  	0.000133049	9.62782e-05	0.000173358	0.90912    
  2.9284  	0.0247149  	0.000133048	9.62777e-05	0.000173357	0.909121   
  2.9286  	0.0249134  	0.000133047	9.62771e-05	0.000173356	0.909121   
  2.9288  	0.0251119  	0.000133046	9.62766e-05	0.000173355	0.909122   
  2.929   	0.0253104  	0.000133045	9.62761e-05	0.000173354	0.909122   
  2.9292  	0.0255089  	0.000133045	9.62755e-05	0.000173353	0.909123   
  2.9294  	0.0257074  	0.000133044	9.6275e-05 	0.000173352	0.909124   
  2.9296  	0.0259059  	0.000133043	9.62744e-05	0.00017335 	0.909124   
  2.9298  	0.0261043  	0.000133042	9.62739e-05	0.000173349	0.909125   
  2.93    	0.0263028  	0.000133041	9.62733e-05	0.000173348	0.909125   
  2.9302  	0.0265012  	0.00013304 	9.62728e-05	0.000173347	0.909126   
  2.9304  	0.0266996  	0.000133039	9.62722e-05	0.000173346	0.909126   
  2.9306  	0.026898   	0.000133038	9.62716e-05	0.000173344	0.909127   
  2.9308  	0.0270964  	0.000133037	9.6271e-05 	0.000173343	0.909127   
  2.931   	0.0272948  	0.000133036	9.62704e-05	0.000173342	0.909128   
  2.9312  	0.0274932  	0.000133035	9.62699e-05	0.000173341	0.909128   
  2.9314  	0.0276916  	0.000133034	9.62693e-05	0.000173339	0.909129   
  2.9316  	0.0278899  	0.000133033	9.62687e-05	0.000173338	0.90913    
  2.9318  	0.0280882  	0.000133032	9.6268e-05 	0.000173337	0.90913    
  2.932   	0.0282866  	0.000133031	9.62674e-05	0.000173336	0.909131   
  2.9322  	0.0284849  	0.00013303 	9.62668e-05	0.000173334	0.909131   
  2.9324  	0.0286832  	0.000133029	9.62662e-05	0.000173333	0.909132   
  2.9326  	0.0288815  	0.000133028	9.62656e-05	0.000173332	0.909133   
  2.9328  	0.0290798  	0.000133027	9.62649e-05	0.00017333 	0.909133   
  2.933   	0.029278   	0.000133026	9.62643e-05	0.000173329	0.909134   
  2.9332  	0.0294763  	0.000133025	9.62637e-05	0.000173327	0.909134   
  2.9334  	0.0296745  	0.000133024	9.6263e-05 	0.000173326	0.909135   
  2.9336  	0.0298728  	0.000133023	9.62624e-05	0.000173325	0.909136   
  2.9338  	0.030071   	0.000133021	9.62617e-05	0.000173323	0.909136   
  2.934   	0.0302692  	0.00013302 	9.6261e-05 	0.000173322	0.909137   
