# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  2.5306  	0          	0          	0          	0          	1          
  2.5308  	0          	0          	0          	0          	1          
  2.531   	0          	0          	0          	0          	1          
  2.5312  	0          	0          	0          	0          	1          
  2.5314  	0          	0          	0          	0          	1          
  2.5316  	0          	0          	0          	0          	1          
  2.5318  	0          	0          	0          	0          	1          
  2.532   	0          	0          	0          	0          	1          
  2.5322  	0          	0          	0          	0          	1          
  2.5324  	0          	0          	0          	0          	1          
  2.5326  	0          	0          	0          	0          	1          
  2.5328  	0          	0          	0          	0          	1          
  2.533   	0          	0          	0          	0          	1          
  2.5332  	0          	0          	0          	0          	1          
  2.5334  	0          	0          	0          	0          	1          
  2.5336  	0          	0          	0          	0          	1          
  2.5338  	0          	0          	0          	0          	1          
  2.534   	0          	0          	0          	0          	1          
  2.5342  	0          	0          	0          	0          	1          
  2.5344  	0          	0          	0          	0          	1          
  2.5346  	0          	0          	0          	0          	1          
  2.5348  	0          	0          	0          	0          	1          
  2.535   	0          	0          	0          	0          	1          
  2.5352  	0          	0          	0          	0          	1          
  2.5354  	0          	0          	0          	0          	1          
  2.5356  	0          	0          	0          	0          	1          
  2.5358  	0          	0          	0          	0          	1          
  2.536   	-0.399927  	0.000368627	0.000259939	0.000478778	0.748404   
  2.5362  	-0.399688  	0.000368048	0.000259539	0.000478027	0.748799   
  2.5364  	-0.39945   	0.000367469	0.000259139	0.000477278	0.749194   
  2.5366  	-0.399212  	0.000366892	0.00025874 	0.00047653 	0.749588   
  2.5368  	-0.398973  	0.000366316	0.000258342	0.000475784	0.749981   
  2.537   	-0.398735  	0.000365741	0.000257944	0.000475039	0.750373   
  2.5372  	-0.398497  	0.000365167	0.000257548	0.000474295	0.750764   
  2.5374  	-0.398259  	0.000364595	0.000257152	0.000473553	0.751155   
  2.5376  	-0.398021  	0.000364023	0.000256756	0.000472813	0.751545   
  2.5378  	-0.397782  	0.000363453	0.000256362	0.000472073	0.751934   
  2.538   	-0.397544  	0.000362883	0.000255968	0.000471336	0.752322   
  2.5382  	-0.397306  	0.000362315	0.000255575	0.000470599	0.75271    
  2.5384  	-0.397068  	0.000361748	0.000255183	0.000469864	0.753096   
  2.5386  	-0.39683   	0.000361182	0.000254792	0.000469131	0.753482   
  2.5388  	-0.396592  	0.000360617	0.000254401	0.000468399	0.753868   
  2.539   	-0.396354  	0.000360053	0.000254011	0.000467668	0.754252   
  2.5392  	-0.396116  	0.00035949 	0.000253622	0.000466939	0.754636   
  2.5394  	-0.395878  	0.000358929	0.000253234	0.000466212	0.755019   
  2.5396  	-0.39564   	0.000358368	0.000252846	0.000465485	0.755402   
  2.5398  	-0.395402  	0.000357809	0.000252459	0.00046476 	0.755783   
  2.54    	-0.395165  	0.00035725 	0.000252073	0.000464037	0.756164   
  2.5402  	-0.394927  	0.000356693	0.000251687	0.000463315	0.756544   
  2.5404  	-0.394689  	0.000356137	0.000251303	0.000462594	0.756923   
  2.5406  	-0.394451  	0.000355582	0.000250919	0.000461875	0.757302   
  2.5408  	-0.394213  	0.000355028	0.000250535	0.000461157	0.75768    
  2.541   	-0.393976  	0.000354475	0.000250153	0.000460441	0.758057   
  2.5412  	-0.393738  	0.000353923	0.000249771	0.000459726	0.758433   
  2.5414  	-0.3935    	0.000353373	0.00024939 	0.000459012	0.758809   
  2.5416  	-0.393263  	0.000352823	0.00024901 	0.0004583  	0.759184   
  2.5418  	-0.393025  	0.000352274	0.00024863 	0.000457589	0.759558   
  2.542   	-0.392788  	0.000351727	0.000248251	0.00045688 	0.759932   
  2.5422  	-0.39255   	0.000351181	0.000247873	0.000456172	0.760304   
  2.5424  	-0.392312  	0.000350635	0.000247496	0.000455465	0.760676   
  2.5426  	-0.392075  	0.000350091	0.000247119	0.00045476 	0.761047   
  2.5428  	-0.391837  	0.000349548	0.000246743	0.000454056	0.761418   
  2.543   	-0.3916    	0.000349006	0.000246368	0.000453353	0.761788   
  2.5432  	-0.391363  	0.000348465	0.000245994	0.000452652	0.762157   
  2.5434  	-0.391125  	0.000347925	0.00024562 	0.000451952	0.762525   
  2.5436  	-0.390888  	0.000347386	0.000245247	0.000451254	0.762893   
  2.5438  	-0.39065   	0.000346848	0.000244875	0.000450557	0.76326    
  2.544   	-0.390413  	0.000346311	0.000244503	0.000449862	0.763626   
  2.5442  	-0.390176  	0.000345775	0.000244132	0.000449167	0.763991   
  2.5444  	-0.389939  	0.000345241	0.000243762	0.000448474	0.764356   
  2.5446  	-0.389701  	0.000344707	0.000243393	0.000447783	0.76472    
  2.5448  	-0.389464  	0.000344175	0.000243024	0.000447093	0.765083   
  2.545   	-0.389227  	0.000343643	0.000242656	0.000446404	0.765446   
  2.5452  	-0.38899   	0.000343113	0.000242289	0.000445717	0.765807   
  2.5454  	-0.388753  	0.000342583	0.000241923	0.000445031	0.766168   
  2.5456  	-0.388516  	0.000342055	0.000241557	0.000444346	0.766529   
  2.5458  	-0.388279  	0.000341528	0.000241192	0.000443663	0.766888   
  2.546   	-0.388041  	0.000341002	0.000240827	0.000442981	0.767247   
  2.5462  	-0.387804  	0.000340476	0.000240464	0.0004423  	0.767606   
  2.5464  	-0.387567  	0.000339952	0.000240101	0.000441621	0.767963   
  2.5466  	-0.38733   	0.000339429	0.000239738	0.000440943	0.76832    
  2.5468  	-0.387094  	0.000338907	0.000239377	0.000440266	0.768676   
  2.547   	-0.386857  	0.000338386	0.000239016	0.000439591	0.769032   
  2.5472  	-0.38662   	0.000337866	0.000238656	0.000438917	0.769386   
  2.5474  	-0.386383  	0.000337347	0.000238296	0.000438245	0.76974    
  2.5476  	-0.386146  	0.000336829	0.000237938	0.000437573	0.770093   
  2.5478  	-0.385909  	0.000336312	0.00023758 	0.000436904	0.770446   
  2.548   	-0.385672  	0.000335796	0.000237222	0.000436235	0.770798   
  2.5482  	-0.385436  	0.000335282	0.000236866	0.000435568	0.771149   
  2.5484  	-0.385199  	0.000334768	0.00023651 	0.000434902	0.7715     
  2.5486  	-0.384962  	0.000334255	0.000236154	0.000434237	0.771849   
  2.5488  	-0.384725  	0.000333743	0.0002358  	0.000433574	0.772198   
  2.549   	-0.384489  	0.000333233	0.000235446	0.000432912	0.772547   
  2.5492  	-0.384252  	0.000332723	0.000235093	0.000432252	0.772894   
  2.5494  	-0.384016  	0.000332214	0.00023474 	0.000431592	0.773241   
  2.5496  	-0.383779  	0.000331707	0.000234389	0.000430934	0.773588   
  2.5498  	-0.383542  	0.0003312  	0.000234038	0.000430278	0.773933   
  2.55    	-0.383306  	0.000330694	0.000233687	0.000429623	0.774278   
  2.5502  	-0.383069  	0.00033019 	0.000233338	0.000428968	0.774622   
  2.5504  	-0.382833  	0.000329686	0.000232989	0.000428316	0.774966   
  2.5506  	-0.382596  	0.000329184	0.00023264 	0.000427664	0.775309   
  2.5508  	-0.38236   	0.000328682	0.000232293	0.000427014	0.775651   
  2.551   	-0.382124  	0.000328181	0.000231946	0.000426366	0.775992   
  2.5512  	-0.381887  	0.000327682	0.0002316  	0.000425718	0.776333   
  2.5514  	-0.381651  	0.000327183	0.000231254	0.000425072	0.776673   
  2.5516  	-0.381415  	0.000326686	0.000230909	0.000424427	0.777013   
  2.5518  	-0.381178  	0.000326189	0.000230565	0.000423783	0.777351   
  2.552   	-0.380942  	0.000325694	0.000230221	0.000423141	0.777689   
  2.5522  	-0.380706  	0.000325199	0.000229879	0.0004225  	0.778027   
  2.5524  	-0.38047   	0.000324706	0.000229536	0.00042186 	0.778363   
  2.5526  	-0.380233  	0.000324213	0.000229195	0.000421222	0.778699   
  2.5528  	-0.379997  	0.000323721	0.000228854	0.000420585	0.779035   
  2.553   	-0.379761  	0.000323231	0.000228514	0.000419949	0.779369   
  2.5532  	-0.379525  	0.000322741	0.000228175	0.000419315	0.779703   
  2.5534  	-0.379289  	0.000322253	0.000227836	0.000418681	0.780037   
  2.5536  	-0.379053  	0.000321765	0.000227498	0.000418049	0.780369   
  2.5538  	-0.378817  	0.000321279	0.00022716 	0.000417419	0.780701   
  2.554   	-0.378581  	0.000320793	0.000226824	0.000416789	0.781032   
  2.5542  	-0.378345  	0.000320308	0.000226487	0.000416161	0.781363   
  2.5544  	-0.378109  	0.000319825	0.000226152	0.000415534	0.781693   
  2.5546  	-0.377873  	0.000319342	0.000225817	0.000414908	0.782022   
  2.5548  	-0.377637  	0.00031886 	0.000225483	0.000414284	0.782351   
  2.555   	-0.377401  	0.00031838 	0.00022515 	0.000413661	0.782679   
  2.5552  	-0.377165  	0.0003179  	0.000224817	0.000413039	0.783006   
  2.5554  	-0.37693   	0.000317421	0.000224485	0.000412418	0.783333   
  2.5556  	-0.376694  	0.000316943	0.000224154	0.000411799	0.783659   
  2.5558  	-0.376458  	0.000316466	0.000223823	0.000411181	0.783984   
  2.556   	-0.376222  	0.000315991	0.000223493	0.000410564	0.784308   
  2.5562  	-0.375986  	0.000315516	0.000223163	0.000409949	0.784632   
  2.5564  	-0.375751  	0.000315042	0.000222835	0.000409334	0.784956   
  2.5566  	-0.375515  	0.000314569	0.000222507	0.000408721	0.785278   
  2.5568  	-0.375279  	0.000314097	0.000222179	0.00040811 	0.7856     
  2.557   	-0.375044  	0.000313626	0.000221852	0.000407499	0.785922   
  2.5572  	-0.374808  	0.000313156	0.000221526	0.00040689 	0.786242   
  2.5574  	-0.374573  	0.000312687	0.000221201	0.000406282	0.786562   
  2.5576  	-0.374337  	0.000312218	0.000220876	0.000405675	0.786882   
  2.5578  	-0.374102  	0.000311751	0.000220552	0.000405069	0.7872     
  2.558   	-0.373866  	0.000311285	0.000220228	0.000404465	0.787518   
  2.5582  	-0.373631  	0.00031082 	0.000219905	0.000403862	0.787836   
  2.5584  	-0.373395  	0.000310355	0.000219583	0.00040326 	0.788153   
  2.5586  	-0.37316   	0.000309892	0.000219262	0.000402659	0.788469   
  2.5588  	-0.372925  	0.00030943 	0.000218941	0.00040206 	0.788784   
  2.559   	-0.372689  	0.000308968	0.00021862 	0.000401461	0.789099   
  2.5592  	-0.372454  	0.000308508	0.000218301	0.000400864	0.789413   
  2.5594  	-0.372219  	0.000308048	0.000217982	0.000400269	0.789727   
  2.5596  	-0.371983  	0.000307589	0.000217663	0.000399674	0.790039   
  2.5598  	-0.371748  	0.000307132	0.000217346	0.000399081	0.790352   
  2.56    	-0.371513  	0.000306675	0.000217029	0.000398489	0.790663   
  2.5602  	-0.371278  	0.000306219	0.000216712	0.000397898	0.790974   
  2.5604  	-0.371042  	0.000305764	0.000216397	0.000397308	0.791285   
  2.5606  	-0.370807  	0.00030531 	0.000216081	0.00039672 	0.791594   
  2.5608  	-0.370572  	0.000304857	0.000215767	0.000396132	0.791903   
  2.561   	-0.370337  	0.000304405	0.000215453	0.000395546	0.792212   
  2.5612  	-0.370102  	0.000303954	0.00021514 	0.000394962	0.792519   
  2.5614  	-0.369867  	0.000303504	0.000214827	0.000394378	0.792827   
  2.5616  	-0.369632  	0.000303055	0.000214515	0.000393795	0.793133   
  2.5618  	-0.369397  	0.000302606	0.000214204	0.000393214	0.793439   
  2.562   	-0.369162  	0.000302159	0.000213893	0.000392634	0.793744   
  2.5622  	-0.368927  	0.000301712	0.000213583	0.000392055	0.794049   
  2.5624  	-0.368692  	0.000301267	0.000213274	0.000391478	0.794353   
  2.5626  	-0.368457  	0.000300822	0.000212965	0.000390901	0.794656   
  2.5628  	-0.368222  	0.000300378	0.000212657	0.000390326	0.794959   
  2.563   	-0.367987  	0.000299936	0.000212349	0.000389752	0.795261   
  2.5632  	-0.367753  	0.000299494	0.000212043	0.000389179	0.795562   
  2.5634  	-0.367518  	0.000299053	0.000211736	0.000388607	0.795863   
  2.5636  	-0.367283  	0.000298613	0.000211431	0.000388037	0.796163   
  2.5638  	-0.367048  	0.000298173	0.000211126	0.000387468	0.796463   
  2.564   	-0.366814  	0.000297735	0.000210821	0.000386899	0.796762   
  2.5642  	-0.366579  	0.000297298	0.000210518	0.000386332	0.79706    
  2.5644  	-0.366344  	0.000296861	0.000210214	0.000385767	0.797358   
  2.5646  	-0.36611   	0.000296426	0.000209912	0.000385202	0.797655   
  2.5648  	-0.365875  	0.000295991	0.00020961 	0.000384639	0.797952   
  2.565   	-0.36564   	0.000295558	0.000209309	0.000384076	0.798247   
  2.5652  	-0.365406  	0.000295125	0.000209008	0.000383515	0.798543   
  2.5654  	-0.365171  	0.000294693	0.000208708	0.000382955	0.798837   
  2.5656  	-0.364937  	0.000294262	0.000208409	0.000382397	0.799131   
  2.5658  	-0.364702  	0.000293832	0.00020811 	0.000381839	0.799425   
  2.566   	-0.364468  	0.000293403	0.000207812	0.000381282	0.799718   
  2.5662  	-0.364233  	0.000292974	0.000207514	0.000380727	0.80001    
  2.5664  	-0.363999  	0.000292547	0.000207217	0.000380173	0.800301   
  2.5666  	-0.363765  	0.00029212 	0.000206921	0.00037962 	0.800592   
  2.5668  	-0.36353   	0.000291695	0.000206625	0.000379068	0.800883   
  2.567   	-0.363296  	0.00029127 	0.00020633 	0.000378518	0.801172   
  2.5672  	-0.363062  	0.000290846	0.000206035	0.000377968	0.801462   
  2.5674  	-0.362827  	0.000290423	0.000205741	0.00037742 	0.80175    
  2.5676  	-0.362593  	0.000290001	0.000205448	0.000376873	0.802038   
  2.5678  	-0.362359  	0.00028958 	0.000205155	0.000376326	0.802325   
  2.568   	-0.362125  	0.00028916 	0.000204863	0.000375782	0.802612   
  2.5682  	-0.361891  	0.00028874 	0.000204572	0.000375238	0.802898   
  2.5684  	-0.361656  	0.000288322	0.000204281	0.000374695	0.803184   
  2.5686  	-0.361422  	0.000287904	0.00020399 	0.000374154	0.803469   
  2.5688  	-0.361188  	0.000287487	0.000203701	0.000373613	0.803753   
  2.569   	-0.360954  	0.000287071	0.000203412	0.000373074	0.804037   
  2.5692  	-0.36072   	0.000286656	0.000203123	0.000372536	0.80432    
  2.5694  	-0.360486  	0.000286242	0.000202835	0.000371999	0.804603   
  2.5696  	-0.360252  	0.000285829	0.000202548	0.000371463	0.804884   
  2.5698  	-0.360018  	0.000285417	0.000202261	0.000370928	0.805166   
  2.57    	-0.359784  	0.000285005	0.000201975	0.000370395	0.805447   
  2.5702  	-0.35955   	0.000284594	0.00020169 	0.000369862	0.805727   
  2.5704  	-0.359316  	0.000284185	0.000201405	0.000369331	0.806006   
  2.5706  	-0.359082  	0.000283776	0.00020112 	0.000368801	0.806285   
  2.5708  	-0.358849  	0.000283368	0.000200837	0.000368272	0.806564   
  2.571   	-0.358615  	0.00028296 	0.000200554	0.000367744	0.806841   
  2.5712  	-0.358381  	0.000282554	0.000200271	0.000367217	0.807119   
  2.5714  	-0.358147  	0.000282149	0.000199989	0.000366691	0.807395   
  2.5716  	-0.357913  	0.000281744	0.000199708	0.000366167	0.807671   
  2.5718  	-0.35768   	0.00028134 	0.000199427	0.000365643	0.807947   
  2.572   	-0.357446  	0.000280937	0.000199147	0.000365121	0.808222   
  2.5722  	-0.357212  	0.000280535	0.000198867	0.000364599	0.808496   
  2.5724  	-0.356979  	0.000280134	0.000198588	0.000364079	0.80877    
  2.5726  	-0.356745  	0.000279734	0.00019831 	0.00036356 	0.809043   
  2.5728  	-0.356512  	0.000279334	0.000198032	0.000363042	0.809315   
  2.573   	-0.356278  	0.000278936	0.000197755	0.000362525	0.809587   
  2.5732  	-0.356044  	0.000278538	0.000197478	0.000362009	0.809859   
  2.5734  	-0.355811  	0.000278141	0.000197202	0.000361495	0.81013    
  2.5736  	-0.355577  	0.000277745	0.000196926	0.000360981	0.8104     
  2.5738  	-0.355344  	0.000277349	0.000196651	0.000360468	0.810669   
  2.574   	-0.355111  	0.000276955	0.000196377	0.000359957	0.810939   
  2.5742  	-0.354877  	0.000276561	0.000196103	0.000359447	0.811207   
  2.5744  	-0.354644  	0.000276169	0.00019583 	0.000358937	0.811475   
  2.5746  	-0.35441   	0.000275777	0.000195557	0.000358429	0.811742   
  2.5748  	-0.354177  	0.000275386	0.000195285	0.000357922	0.812009   
  2.575   	-0.353944  	0.000274996	0.000195014	0.000357416	0.812275   
  2.5752  	-0.35371   	0.000274606	0.000194743	0.000356911	0.812541   
  2.5754  	-0.353477  	0.000274218	0.000194473	0.000356407	0.812806   
  2.5756  	-0.353244  	0.00027383 	0.000194203	0.000355905	0.813071   
  2.5758  	-0.353011  	0.000273443	0.000193934	0.000355403	0.813335   
  2.576   	-0.352778  	0.000273057	0.000193665	0.000354902	0.813598   
  2.5762  	-0.352544  	0.000272672	0.000193397	0.000354403	0.813861   
  2.5764  	-0.352311  	0.000272287	0.00019313 	0.000353904	0.814123   
  2.5766  	-0.352078  	0.000271904	0.000192863	0.000353407	0.814385   
  2.5768  	-0.351845  	0.000271521	0.000192596	0.000352911	0.814646   
  2.577   	-0.351612  	0.000271139	0.00019233 	0.000352415	0.814906   
  2.5772  	-0.351379  	0.000270758	0.000192065	0.000351921	0.815166   
  2.5774  	-0.351146  	0.000270378	0.000191801	0.000351428	0.815426   
  2.5776  	-0.350913  	0.000269998	0.000191536	0.000350936	0.815685   
  2.5778  	-0.35068   	0.000269619	0.000191273	0.000350445	0.815943   
  2.578   	-0.350447  	0.000269242	0.00019101 	0.000349955	0.816201   
  2.5782  	-0.350214  	0.000268865	0.000190748	0.000349466	0.816458   
  2.5784  	-0.349981  	0.000268488	0.000190486	0.000348978	0.816715   
  2.5786  	-0.349748  	0.000268113	0.000190224	0.000348491	0.816971   
  2.5788  	-0.349516  	0.000267738	0.000189964	0.000348006	0.817227   
  2.579   	-0.349283  	0.000267365	0.000189703	0.000347521	0.817482   
  2.5792  	-0.34905   	0.000266992	0.000189444	0.000347037	0.817736   
  2.5794  	-0.348817  	0.00026662 	0.000189185	0.000346555	0.81799    
  2.5796  	-0.348584  	0.000266248	0.000188926	0.000346073	0.818243   
  2.5798  	-0.348352  	0.000265878	0.000188668	0.000345593	0.818496   
  2.58    	-0.348119  	0.000265508	0.000188411	0.000345113	0.818748   
  2.5802  	-0.347886  	0.000265139	0.000188154	0.000344635	0.819      
  2.5804  	-0.347654  	0.000264771	0.000187898	0.000344157	0.819251   
  2.5806  	-0.347421  	0.000264403	0.000187642	0.000343681	0.819502   
  2.5808  	-0.347189  	0.000264037	0.000187387	0.000343206	0.819752   
  2.581   	-0.346956  	0.000263671	0.000187132	0.000342731	0.820001   
  2.5812  	-0.346724  	0.000263306	0.000186878	0.000342258	0.82025    
  2.5814  	-0.346491  	0.000262942	0.000186624	0.000341786	0.820499   
  2.5816  	-0.346259  	0.000262579	0.000186371	0.000341315	0.820747   
  2.5818  	-0.346026  	0.000262216	0.000186119	0.000340844	0.820994   
  2.582   	-0.345794  	0.000261854	0.000185867	0.000340375	0.821241   
  2.5822  	-0.345561  	0.000261493	0.000185616	0.000339907	0.821487   
  2.5824  	-0.345329  	0.000261133	0.000185365	0.00033944 	0.821733   
  2.5826  	-0.345096  	0.000260774	0.000185114	0.000338974	0.821978   
  2.5828  	-0.344864  	0.000260415	0.000184865	0.000338509	0.822223   
  2.583   	-0.344632  	0.000260057	0.000184615	0.000338045	0.822467   
  2.5832  	-0.3444    	0.0002597  	0.000184367	0.000337582	0.822711   
  2.5834  	-0.344167  	0.000259344	0.000184119	0.00033712 	0.822954   
  2.5836  	-0.343935  	0.000258988	0.000183871	0.000336658	0.823196   
  2.5838  	-0.343703  	0.000258634	0.000183624	0.000336198	0.823438   
  2.584   	-0.343471  	0.00025828 	0.000183377	0.000335739	0.82368    
  2.5842  	-0.343239  	0.000257927	0.000183131	0.000335281	0.823921   
  2.5844  	-0.343006  	0.000257574	0.000182886	0.000334824	0.824161   
  2.5846  	-0.342774  	0.000257223	0.000182641	0.000334368	0.824401   
  2.5848  	-0.342542  	0.000256872	0.000182396	0.000333913	0.824641   
  2.585   	-0.34231   	0.000256522	0.000182153	0.000333459	0.824879   
  2.5852  	-0.342078  	0.000256172	0.000181909	0.000333006	0.825118   
  2.5854  	-0.341846  	0.000255824	0.000181666	0.000332554	0.825356   
  2.5856  	-0.341614  	0.000255476	0.000181424	0.000332103	0.825593   
  2.5858  	-0.341382  	0.000255129	0.000181182	0.000331653	0.82583    
  2.586   	-0.34115   	0.000254783	0.000180941	0.000331204	0.826066   
  2.5862  	-0.340918  	0.000254437	0.0001807  	0.000330756	0.826302   
  2.5864  	-0.340686  	0.000254093	0.00018046 	0.000330309	0.826537   
  2.5866  	-0.340455  	0.000253749	0.000180221	0.000329863	0.826771   
  2.5868  	-0.340223  	0.000253405	0.000179981	0.000329418	0.827006   
  2.587   	-0.339991  	0.000253063	0.000179743	0.000328974	0.827239   
  2.5872  	-0.339759  	0.000252721	0.000179505	0.000328531	0.827472   
  2.5874  	-0.339527  	0.00025238 	0.000179267	0.000328088	0.827705   
  2.5876  	-0.339296  	0.00025204 	0.00017903 	0.000327647	0.827937   
  2.5878  	-0.339064  	0.000251701	0.000178794	0.000327207	0.828169   
  2.588   	-0.338832  	0.000251362	0.000178558	0.000326768	0.8284     
  2.5882  	-0.338601  	0.000251024	0.000178322	0.00032633 	0.82863    
  2.5884  	-0.338369  	0.000250687	0.000178087	0.000325892	0.82886    
  2.5886  	-0.338137  	0.000250351	0.000177853	0.000325456	0.82909    
  2.5888  	-0.337906  	0.000250015	0.000177619	0.000325021	0.829319   
  2.589   	-0.337674  	0.00024968 	0.000177385	0.000324586	0.829547   
  2.5892  	-0.337443  	0.000249346	0.000177152	0.000324153	0.829775   
  2.5894  	-0.337211  	0.000249012	0.00017692 	0.00032372 	0.830003   
  2.5896  	-0.33698   	0.00024868 	0.000176688	0.000323289	0.83023    
  2.5898  	-0.336748  	0.000248348	0.000176457	0.000322858	0.830456   
  2.59    	-0.336517  	0.000248017	0.000176226	0.000322429	0.830682   
  2.5902  	-0.336285  	0.000247686	0.000175995	0.000322   	0.830908   
  2.5904  	-0.336054  	0.000247356	0.000175766	0.000321573	0.831133   
  2.5906  	-0.335823  	0.000247027	0.000175536	0.000321146	0.831357   
  2.5908  	-0.335591  	0.000246699	0.000175307	0.00032072 	0.831581   
  2.591   	-0.33536   	0.000246372	0.000175079	0.000320295	0.831805   
  2.5912  	-0.335129  	0.000246045	0.000174851	0.000319871	0.832028   
  2.5914  	-0.334897  	0.000245719	0.000174624	0.000319449	0.83225    
  2.5916  	-0.334666  	0.000245394	0.000174397	0.000319027	0.832472   
  2.5918  	-0.334435  	0.000245069	0.000174171	0.000318606	0.832693   
  2.592   	-0.334204  	0.000244745	0.000173945	0.000318186	0.832914   
  2.5922  	-0.333972  	0.000244422	0.00017372 	0.000317766	0.833135   
  2.5924  	-0.333741  	0.000244099	0.000173495	0.000317348	0.833355   
  2.5926  	-0.33351   	0.000243778	0.000173271	0.000316931	0.833574   
  2.5928  	-0.333279  	0.000243457	0.000173047	0.000316515	0.833793   
  2.593   	-0.333048  	0.000243137	0.000172823	0.000316099	0.834012   
  2.5932  	-0.332817  	0.000242817	0.000172601	0.000315685	0.83423    
  2.5934  	-0.332586  	0.000242498	0.000172378	0.000315271	0.834447   
  2.5936  	-0.332355  	0.00024218 	0.000172156	0.000314859	0.834664   
  2.5938  	-0.332124  	0.000241863	0.000171935	0.000314447	0.834881   
  2.594   	-0.331893  	0.000241546	0.000171714	0.000314036	0.835097   
  2.5942  	-0.331662  	0.00024123 	0.000171494	0.000313627	0.835313   
  2.5944  	-0.331431  	0.000240915	0.000171274	0.000313218	0.835528   
  2.5946  	-0.3312    	0.000240601	0.000171055	0.00031281 	0.835742   
  2.5948  	-0.33097   	0.000240287	0.000170836	0.000312403	0.835956   
  2.595   	-0.330739  	0.000239974	0.000170618	0.000311997	0.83617    
  2.5952  	-0.330508  	0.000239661	0.0001704  	0.000311592	0.836383   
  2.5954  	-0.330277  	0.00023935 	0.000170182	0.000311187	0.836596   
  2.5956  	-0.330046  	0.000239039	0.000169965	0.000310784	0.836808   
  2.5958  	-0.329816  	0.000238728	0.000169749	0.000310381	0.83702    
  2.596   	-0.329585  	0.000238419	0.000169533	0.00030998 	0.837231   
  2.5962  	-0.329354  	0.00023811 	0.000169318	0.000309579	0.837442   
  2.5964  	-0.329124  	0.000237802	0.000169103	0.00030918 	0.837652   
  2.5966  	-0.328893  	0.000237494	0.000168888	0.000308781	0.837862   
  2.5968  	-0.328662  	0.000237188	0.000168674	0.000308383	0.838071   
  2.597   	-0.328432  	0.000236882	0.000168461	0.000307986	0.83828    
  2.5972  	-0.328201  	0.000236576	0.000168248	0.00030759 	0.838488   
  2.5974  	-0.327971  	0.000236272	0.000168035	0.000307195	0.838696   
  2.5976  	-0.32774   	0.000235968	0.000167823	0.0003068  	0.838903   
  2.5978  	-0.32751   	0.000235664	0.000167611	0.000306407	0.83911    
  2.598   	-0.327279  	0.000235362	0.0001674  	0.000306015	0.839317   
  2.5982  	-0.327049  	0.00023506 	0.00016719 	0.000305623	0.839523   
  2.5984  	-0.326818  	0.000234759	0.00016698 	0.000305232	0.839728   
  2.5986  	-0.326588  	0.000234458	0.00016677 	0.000304842	0.839933   
  2.5988  	-0.326358  	0.000234158	0.000166561	0.000304454	0.840138   
  2.599   	-0.326127  	0.000233859	0.000166352	0.000304066	0.840342   
  2.5992  	-0.325897  	0.000233561	0.000166144	0.000303678	0.840546   
  2.5994  	-0.325667  	0.000233263	0.000165936	0.000303292	0.840749   
  2.5996  	-0.325436  	0.000232966	0.000165729	0.000302907	0.840952   
  2.5998  	-0.325206  	0.000232669	0.000165522	0.000302522	0.841154   
  2.6     	-0.324976  	0.000232374	0.000165315	0.000302139	0.841356   
  2.6002  	-0.324746  	0.000232079	0.000165109	0.000301756	0.841557   
  2.6004  	-0.324516  	0.000231784	0.000164904	0.000301374	0.841758   
  2.6006  	-0.324286  	0.000231491	0.000164699	0.000300993	0.841958   
  2.6008  	-0.324055  	0.000231198	0.000164495	0.000300613	0.842158   
  2.601   	-0.323825  	0.000230905	0.000164291	0.000300234	0.842357   
  2.6012  	-0.323595  	0.000230614	0.000164087	0.000299856	0.842557   
  2.6014  	-0.323365  	0.000230323	0.000163884	0.000299478	0.842755   
  2.6016  	-0.323135  	0.000230032	0.000163681	0.000299102	0.842953   
  2.6018  	-0.322905  	0.000229743	0.000163479	0.000298726	0.843151   
  2.602   	-0.322675  	0.000229454	0.000163277	0.000298351	0.843348   
  2.6022  	-0.322445  	0.000229165	0.000163076	0.000297977	0.843545   
  2.6024  	-0.322215  	0.000228878	0.000162875	0.000297604	0.843741   
  2.6026  	-0.321985  	0.000228591	0.000162675	0.000297232	0.843937   
  2.6028  	-0.321756  	0.000228305	0.000162475	0.00029686 	0.844132   
  2.603   	-0.321526  	0.000228019	0.000162276	0.00029649 	0.844327   
  2.6032  	-0.321296  	0.000227734	0.000162077	0.00029612 	0.844521   
  2.6034  	-0.321066  	0.00022745 	0.000161878	0.000295751	0.844715   
  2.6036  	-0.320836  	0.000227166	0.00016168 	0.000295383	0.844909   
  2.6038  	-0.320607  	0.000226883	0.000161483	0.000295016	0.845102   
  2.604   	-0.320377  	0.000226601	0.000161286	0.00029465 	0.845295   
  2.6042  	-0.320147  	0.000226319	0.000161089	0.000294284	0.845487   
  2.6044  	-0.319917  	0.000226038	0.000160893	0.00029392 	0.845679   
  2.6046  	-0.319688  	0.000225758	0.000160697	0.000293556	0.84587    
  2.6048  	-0.319458  	0.000225478	0.000160502	0.000293193	0.846061   
  2.605   	-0.319229  	0.000225199	0.000160307	0.000292831	0.846251   
  2.6052  	-0.318999  	0.00022492 	0.000160113	0.00029247 	0.846441   
  2.6054  	-0.318769  	0.000224643	0.000159919	0.00029211 	0.846631   
  2.6056  	-0.31854   	0.000224365	0.000159725	0.00029175 	0.84682    
