# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  2.54348 	-0.280861  	0.00103098 	0.000668998	0.00142088 	0.994166   
  2.5436  	-0.280729  	0.00104023 	0.000674995	0.00143363 	0.994114   
  2.54372 	-0.280598  	0.00104947 	0.000680984	0.00144635 	0.994061   
  2.54384 	-0.280467  	0.00105869 	0.000686966	0.00145907 	0.994009   
  2.54396 	-0.280335  	0.0010679  	0.000692938	0.00147176 	0.993957   
  2.54408 	-0.280204  	0.0010771  	0.000698903	0.00148444 	0.993905   
  2.5442  	-0.280073  	0.00108629 	0.00070486 	0.0014971  	0.993853   
  2.54432 	-0.279942  	0.00109546 	0.000710809	0.00150974 	0.993801   
  2.54444 	-0.27981   	0.00110463 	0.000716749	0.00152237 	0.99375    
  2.54456 	-0.279679  	0.00111378 	0.000722682	0.00153498 	0.993698   
  2.54468 	-0.279548  	0.00112291 	0.000728606	0.00154757 	0.993646   
  2.5448  	-0.279416  	0.00113204 	0.000734522	0.00156014 	0.993595   
  2.54492 	-0.279285  	0.00114115 	0.000740431	0.0015727  	0.993543   
  2.54504 	-0.279154  	0.00115025 	0.000746331	0.00158524 	0.993492   
  2.54516 	-0.279023  	0.00115934 	0.000752223	0.00159777 	0.99344    
  2.54528 	-0.278891  	0.00116842 	0.000758107	0.00161027 	0.993389   
  2.5454  	-0.27876   	0.00117748 	0.000763983	0.00162276 	0.993338   
  2.54552 	-0.278629  	0.00118654 	0.000769851	0.00163524 	0.993287   
  2.54564 	-0.278498  	0.00119558 	0.000775711	0.00164769 	0.993235   
  2.54576 	-0.278367  	0.0012046  	0.000781563	0.00166013 	0.993184   
  2.54588 	-0.278235  	0.00121362 	0.000787407	0.00167256 	0.993134   
  2.546   	-0.278104  	0.00122262 	0.000793243	0.00168496 	0.993083   
  2.54612 	-0.277973  	0.00123161 	0.000799071	0.00169735 	0.993032   
  2.54624 	-0.277842  	0.00124059 	0.000804891	0.00170972 	0.992981   
  2.54636 	-0.27771   	0.00124956 	0.000810704	0.00172208 	0.99293    
  2.54648 	-0.277579  	0.00125851 	0.000816508	0.00173442 	0.99288    
  2.5466  	-0.277448  	0.00126745 	0.000822304	0.00174674 	0.992829   
  2.54672 	-0.277317  	0.00127638 	0.000828092	0.00175905 	0.992779   
  2.54684 	-0.277186  	0.0012853  	0.000833873	0.00177134 	0.992728   
  2.54696 	-0.277055  	0.00129421 	0.000839645	0.00178361 	0.992678   
  2.54708 	-0.276923  	0.0013031  	0.000845409	0.00179586 	0.992628   
  2.5472  	-0.276792  	0.00131198 	0.000851166	0.0018081  	0.992578   
  2.54732 	-0.276661  	0.00132085 	0.000856915	0.00182032 	0.992527   
  2.54744 	-0.27653   	0.00132971 	0.000862656	0.00183253 	0.992477   
  2.54756 	-0.276399  	0.00133856 	0.000868389	0.00184472 	0.992427   
  2.54768 	-0.276268  	0.00134739 	0.000874114	0.00185689 	0.992378   
  2.5478  	-0.276137  	0.00135621 	0.000879831	0.00186904 	0.992328   
  2.54792 	-0.276005  	0.00136502 	0.00088554 	0.00188118 	0.992278   
  2.54804 	-0.275874  	0.00137382 	0.000891242	0.00189331 	0.992228   
  2.54816 	-0.275743  	0.0013826  	0.000896935	0.00190541 	0.992179   
  2.54828 	-0.275612  	0.00139138 	0.000902621	0.0019175  	0.992129   
  2.5484  	-0.275481  	0.00140014 	0.000908299	0.00192957 	0.99208    
  2.54852 	-0.27535   	0.00140889 	0.000913969	0.00194163 	0.99203    
  2.54864 	-0.275219  	0.00141763 	0.000919631	0.00195367 	0.991981   
  2.54876 	-0.275088  	0.00142635 	0.000925286	0.00196569 	0.991931   
  2.54888 	-0.274957  	0.00143507 	0.000930933	0.0019777  	0.991882   
  2.549   	-0.274826  	0.00144377 	0.000936572	0.00198969 	0.991833   
  2.54912 	-0.274695  	0.00145246 	0.000942203	0.00200166 	0.991784   
  2.54924 	-0.274564  	0.00146114 	0.000947826	0.00201362 	0.991735   
  2.54936 	-0.274433  	0.0014698  	0.000953442	0.00202556 	0.991686   
  2.54948 	-0.274301  	0.00147846 	0.00095905 	0.00203749 	0.991637   
  2.5496  	-0.27417   	0.0014871  	0.00096465 	0.0020494  	0.991588   
  2.54972 	-0.274039  	0.00149573 	0.000970242	0.00206129 	0.991539   
  2.54984 	-0.273908  	0.00150435 	0.000975827	0.00207317 	0.991491   
  2.54996 	-0.273777  	0.00151296 	0.000981404	0.00208503 	0.991442   
  2.55008 	-0.273646  	0.00152155 	0.000986973	0.00209687 	0.991394   
  2.5502  	-0.273515  	0.00153014 	0.000992534	0.0021087  	0.991345   
  2.55032 	-0.273384  	0.00153871 	0.000998088	0.00212051 	0.991297   
  2.55044 	-0.273253  	0.00154727 	0.00100363 	0.0021323  	0.991248   
  2.55056 	-0.273122  	0.00155582 	0.00100917 	0.00214408 	0.9912     
  2.55068 	-0.272991  	0.00156435 	0.0010147  	0.00215584 	0.991152   
  2.5508  	-0.27286   	0.00157288 	0.00102023 	0.00216759 	0.991104   
  2.55092 	-0.272729  	0.00158139 	0.00102574 	0.00217932 	0.991056   
  2.55104 	-0.272598  	0.00158989 	0.00103125 	0.00219103 	0.991008   
  2.55116 	-0.272467  	0.00159838 	0.00103675 	0.00220273 	0.99096    
  2.55128 	-0.272336  	0.00160686 	0.00104224 	0.00221441 	0.990912   
  2.5514  	-0.272206  	0.00161533 	0.00104773 	0.00222608 	0.990864   
  2.55152 	-0.272075  	0.00162378 	0.0010532  	0.00223773 	0.990816   
  2.55164 	-0.271944  	0.00163223 	0.00105867 	0.00224936 	0.990769   
  2.55176 	-0.271813  	0.00164066 	0.00106414 	0.00226098 	0.990721   
  2.55188 	-0.271682  	0.00164908 	0.00106959 	0.00227258 	0.990673   
  2.552   	-0.271551  	0.00165749 	0.00107504 	0.00228417 	0.990626   
  2.55212 	-0.27142   	0.00166588 	0.00108048 	0.00229574 	0.990578   
  2.55224 	-0.271289  	0.00167427 	0.00108591 	0.00230729 	0.990531   
  2.55236 	-0.271158  	0.00168264 	0.00109133 	0.00231883 	0.990484   
  2.55248 	-0.271027  	0.00169101 	0.00109675 	0.00233035 	0.990437   
  2.5526  	-0.270896  	0.00169936 	0.00110216 	0.00234185 	0.990389   
  2.55272 	-0.270765  	0.00170769 	0.00110756 	0.00235334 	0.990342   
  2.55284 	-0.270635  	0.00171602 	0.00111295 	0.00236482 	0.990295   
  2.55296 	-0.270504  	0.00172434 	0.00111834 	0.00237628 	0.990248   
  2.55308 	-0.270373  	0.00173264 	0.00112372 	0.00238772 	0.990201   
  2.5532  	-0.270242  	0.00174094 	0.00112909 	0.00239914 	0.990155   
  2.55332 	-0.270111  	0.00174922 	0.00113445 	0.00241055 	0.990108   
  2.55344 	-0.26998   	0.00175749 	0.00113981 	0.00242195 	0.990061   
  2.55356 	-0.269849  	0.00176575 	0.00114516 	0.00243333 	0.990015   
  2.55368 	-0.269718  	0.00177399 	0.0011505  	0.00244469 	0.989968   
  2.5538  	-0.269588  	0.00178223 	0.00115583 	0.00245604 	0.989922   
  2.55392 	-0.269457  	0.00179045 	0.00116116 	0.00246737 	0.989875   
  2.55404 	-0.269326  	0.00179867 	0.00116648 	0.00247869 	0.989829   
  2.55416 	-0.269195  	0.00180687 	0.00117179 	0.00248999 	0.989782   
  2.55428 	-0.269064  	0.00181506 	0.00117709 	0.00250127 	0.989736   
  2.5544  	-0.268934  	0.00182324 	0.00118239 	0.00251254 	0.98969    
  2.55452 	-0.268803  	0.00183141 	0.00118768 	0.00252379 	0.989644   
  2.55464 	-0.268672  	0.00183956 	0.00119296 	0.00253503 	0.989598   
  2.55476 	-0.268541  	0.00184771 	0.00119824 	0.00254625 	0.989552   
  2.55488 	-0.26841   	0.00185584 	0.0012035  	0.00255746 	0.989506   
  2.555   	-0.26828   	0.00186396 	0.00120876 	0.00256865 	0.98946    
  2.55512 	-0.268149  	0.00187207 	0.00121401 	0.00257982 	0.989414   
  2.55524 	-0.268018  	0.00188017 	0.00121926 	0.00259098 	0.989369   
  2.55536 	-0.267887  	0.00188826 	0.0012245  	0.00260212 	0.989323   
  2.55548 	-0.267756  	0.00189634 	0.00122973 	0.00261325 	0.989277   
  2.5556  	-0.267626  	0.0019044  	0.00123495 	0.00262437 	0.989232   
  2.55572 	-0.267495  	0.00191246 	0.00124017 	0.00263546 	0.989186   
  2.55584 	-0.267364  	0.0019205  	0.00124537 	0.00264654 	0.989141   
  2.55596 	-0.267234  	0.00192853 	0.00125057 	0.00265761 	0.989096   
  2.55608 	-0.267103  	0.00193655 	0.00125577 	0.00266866 	0.98905    
  2.5562  	-0.266972  	0.00194456 	0.00126095 	0.0026797  	0.989005   
  2.55632 	-0.266841  	0.00195256 	0.00126613 	0.00269072 	0.98896    
  2.55644 	-0.266711  	0.00196055 	0.0012713  	0.00270172 	0.988915   
  2.55656 	-0.26658   	0.00196853 	0.00127647 	0.00271271 	0.98887    
  2.55668 	-0.266449  	0.00197649 	0.00128162 	0.00272368 	0.988825   
  2.5568  	-0.266318  	0.00198445 	0.00128677 	0.00273464 	0.98878    
  2.55692 	-0.266188  	0.00199239 	0.00129192 	0.00274558 	0.988735   
  2.55704 	-0.266057  	0.00200032 	0.00129705 	0.00275651 	0.988691   
  2.55716 	-0.265926  	0.00200824 	0.00130218 	0.00276742 	0.988646   
  2.55728 	-0.265796  	0.00201615 	0.0013073  	0.00277832 	0.988601   
  2.5574  	-0.265665  	0.00202405 	0.00131241 	0.0027892  	0.988557   
  2.55752 	-0.265534  	0.00203194 	0.00131752 	0.00280007 	0.988512   
  2.55764 	-0.265404  	0.00203981 	0.00132262 	0.00281092 	0.988468   
  2.55776 	-0.265273  	0.00204768 	0.00132771 	0.00282176 	0.988423   
  2.55788 	-0.265142  	0.00205553 	0.00133279 	0.00283258 	0.988379   
  2.558   	-0.265012  	0.00206337 	0.00133787 	0.00284338 	0.988335   
  2.55812 	-0.264881  	0.00207121 	0.00134294 	0.00285417 	0.988291   
  2.55824 	-0.264751  	0.00207903 	0.001348   	0.00286495 	0.988246   
  2.55836 	-0.26462   	0.00208684 	0.00135306 	0.00287571 	0.988202   
  2.55848 	-0.264489  	0.00209464 	0.00135811 	0.00288645 	0.988158   
  2.5586  	-0.264359  	0.00210242 	0.00136315 	0.00289718 	0.988114   
  2.55872 	-0.264228  	0.0021102  	0.00136818 	0.0029079  	0.988071   
  2.55884 	-0.264097  	0.00211797 	0.00137321 	0.0029186  	0.988027   
  2.55896 	-0.263967  	0.00212572 	0.00137823 	0.00292928 	0.987983   
  2.55908 	-0.263836  	0.00213347 	0.00138324 	0.00293995 	0.987939   
  2.5592  	-0.263706  	0.0021412  	0.00138825 	0.0029506  	0.987896   
  2.55932 	-0.263575  	0.00214892 	0.00139324 	0.00296124 	0.987852   
  2.55944 	-0.263445  	0.00215664 	0.00139823 	0.00297187 	0.987809   
  2.55956 	-0.263314  	0.00216434 	0.00140322 	0.00298248 	0.987765   
  2.55968 	-0.263183  	0.00217203 	0.0014082  	0.00299307 	0.987722   
  2.5598  	-0.263053  	0.00217971 	0.00141317 	0.00300365 	0.987678   
  2.55992 	-0.262922  	0.00218737 	0.00141813 	0.00301421 	0.987635   
  2.56004 	-0.262792  	0.00219503 	0.00142308 	0.00302476 	0.987592   
  2.56016 	-0.262661  	0.00220268 	0.00142803 	0.0030353  	0.987549   
  2.56028 	-0.262531  	0.00221031 	0.00143297 	0.00304582 	0.987506   
  2.5604  	-0.2624    	0.00221794 	0.00143791 	0.00305632 	0.987463   
  2.56052 	-0.26227   	0.00222555 	0.00144284 	0.00306681 	0.98742    
  2.56064 	-0.262139  	0.00223316 	0.00144776 	0.00307728 	0.987377   
  2.56076 	-0.262009  	0.00224075 	0.00145267 	0.00308774 	0.987334   
  2.56088 	-0.261878  	0.00224833 	0.00145758 	0.00309819 	0.987291   
  2.561   	-0.261748  	0.0022559  	0.00146248 	0.00310862 	0.987249   
  2.56112 	-0.261617  	0.00226346 	0.00146737 	0.00311903 	0.987206   
  2.56124 	-0.261487  	0.00227101 	0.00147225 	0.00312944 	0.987163   
  2.56136 	-0.261356  	0.00227855 	0.00147713 	0.00313982 	0.987121   
  2.56148 	-0.261226  	0.00228608 	0.001482   	0.00315019 	0.987078   
  2.5616  	-0.261095  	0.0022936  	0.00148687 	0.00316055 	0.987036   
  2.56172 	-0.260965  	0.0023011  	0.00149172 	0.00317089 	0.986994   
  2.56184 	-0.260834  	0.0023086  	0.00149658 	0.00318122 	0.986951   
  2.56196 	-0.260704  	0.00231609 	0.00150142 	0.00319153 	0.986909   
  2.56208 	-0.260573  	0.00232356 	0.00150626 	0.00320183 	0.986867   
  2.5622  	-0.260443  	0.00233103 	0.00151108 	0.00321211 	0.986825   
  2.56232 	-0.260313  	0.00233848 	0.00151591 	0.00322238 	0.986783   
  2.56244 	-0.260182  	0.00234592 	0.00152072 	0.00323263 	0.986741   
  2.56256 	-0.260052  	0.00235336 	0.00152553 	0.00324287 	0.986699   
  2.56268 	-0.259921  	0.00236078 	0.00153033 	0.0032531  	0.986657   
  2.5628  	-0.259791  	0.00236819 	0.00153513 	0.0032633  	0.986615   
  2.56292 	-0.25966   	0.00237559 	0.00153992 	0.0032735  	0.986574   
  2.56304 	-0.25953   	0.00238298 	0.0015447  	0.00328368 	0.986532   
  2.56316 	-0.2594    	0.00239036 	0.00154947 	0.00329385 	0.98649    
  2.56328 	-0.259269  	0.00239773 	0.00155424 	0.003304   	0.986449   
  2.5634  	-0.259139  	0.00240509 	0.001559   	0.00331414 	0.986407   
  2.56352 	-0.259008  	0.00241244 	0.00156375 	0.00332426 	0.986366   
  2.56364 	-0.258878  	0.00241977 	0.0015685  	0.00333437 	0.986325   
  2.56376 	-0.258748  	0.0024271  	0.00157324 	0.00334446 	0.986283   
  2.56388 	-0.258617  	0.00243442 	0.00157797 	0.00335454 	0.986242   
  2.564   	-0.258487  	0.00244172 	0.0015827  	0.0033646  	0.986201   
  2.56412 	-0.258357  	0.00244902 	0.00158742 	0.00337465 	0.98616    
  2.56424 	-0.258226  	0.0024563  	0.00159213 	0.00338469 	0.986119   
  2.56436 	-0.258096  	0.00246358 	0.00159684 	0.00339471 	0.986078   
  2.56448 	-0.257966  	0.00247084 	0.00160154 	0.00340472 	0.986037   
  2.5646  	-0.257835  	0.0024781  	0.00160623 	0.00341471 	0.985996   
  2.56472 	-0.257705  	0.00248534 	0.00161091 	0.00342469 	0.985955   
  2.56484 	-0.257575  	0.00249257 	0.00161559 	0.00343465 	0.985914   
  2.56496 	-0.257444  	0.0024998  	0.00162026 	0.0034446  	0.985873   
  2.56508 	-0.257314  	0.00250701 	0.00162493 	0.00345454 	0.985833   
  2.5652  	-0.257184  	0.00251421 	0.00162959 	0.00346446 	0.985792   
  2.56532 	-0.257053  	0.0025214  	0.00163424 	0.00347437 	0.985752   
  2.56544 	-0.256923  	0.00252859 	0.00163888 	0.00348426 	0.985711   
  2.56556 	-0.256793  	0.00253576 	0.00164352 	0.00349414 	0.985671   
  2.56568 	-0.256663  	0.00254292 	0.00164815 	0.003504   	0.98563    
  2.5658  	-0.256532  	0.00255007 	0.00165278 	0.00351385 	0.98559    
  2.56592 	-0.256402  	0.00255721 	0.00165739 	0.00352369 	0.98555    
  2.56604 	-0.256272  	0.00256434 	0.00166201 	0.00353351 	0.98551    
  2.56616 	-0.256141  	0.00257146 	0.00166661 	0.00354332 	0.98547    
  2.56628 	-0.256011  	0.00257857 	0.00167121 	0.00355311 	0.985429   
  2.5664  	-0.255881  	0.00258567 	0.0016758  	0.00356289 	0.985389   
  2.56652 	-0.255751  	0.00259276 	0.00168038 	0.00357265 	0.98535    
  2.56664 	-0.25562   	0.00259983 	0.00168496 	0.0035824  	0.98531    
  2.56676 	-0.25549   	0.0026069  	0.00168953 	0.00359214 	0.98527    
  2.56688 	-0.25536   	0.00261396 	0.0016941  	0.00360186 	0.98523    
  2.567   	-0.25523   	0.00262101 	0.00169865 	0.00361157 	0.98519    
  2.56712 	-0.2551    	0.00262805 	0.0017032  	0.00362127 	0.985151   
  2.56724 	-0.254969  	0.00263508 	0.00170775 	0.00363095 	0.985111   
  2.56736 	-0.254839  	0.00264209 	0.00171229 	0.00364061 	0.985071   
  2.56748 	-0.254709  	0.0026491  	0.00171682 	0.00365027 	0.985032   
  2.5676  	-0.254579  	0.0026561  	0.00172134 	0.0036599  	0.984993   
  2.56772 	-0.254449  	0.00266308 	0.00172586 	0.00366953 	0.984953   
  2.56784 	-0.254318  	0.00267006 	0.00173037 	0.00367914 	0.984914   
  2.56796 	-0.254188  	0.00267703 	0.00173488 	0.00368874 	0.984875   
  2.56808 	-0.254058  	0.00268399 	0.00173937 	0.00369832 	0.984835   
  2.5682  	-0.253928  	0.00269093 	0.00174387 	0.00370789 	0.984796   
  2.56832 	-0.253798  	0.00269787 	0.00174835 	0.00371744 	0.984757   
  2.56844 	-0.253668  	0.0027048  	0.00175283 	0.00372698 	0.984718   
  2.56856 	-0.253537  	0.00271171 	0.0017573  	0.00373651 	0.984679   
  2.56868 	-0.253407  	0.00271862 	0.00176177 	0.00374602 	0.98464    
  2.5688  	-0.253277  	0.00272552 	0.00176623 	0.00375552 	0.984601   
  2.56892 	-0.253147  	0.0027324  	0.00177068 	0.00376501 	0.984563   
  2.56904 	-0.253017  	0.00273928 	0.00177512 	0.00377448 	0.984524   
  2.56916 	-0.252887  	0.00274614 	0.00177956 	0.00378394 	0.984485   
  2.56928 	-0.252757  	0.002753   	0.00178399 	0.00379338 	0.984447   
  2.5694  	-0.252627  	0.00275985 	0.00178842 	0.00380281 	0.984408   
  2.56952 	-0.252497  	0.00276668 	0.00179284 	0.00381223 	0.984369   
  2.56964 	-0.252366  	0.00277351 	0.00179725 	0.00382163 	0.984331   
  2.56976 	-0.252236  	0.00278033 	0.00180166 	0.00383102 	0.984293   
  2.56988 	-0.252106  	0.00278713 	0.00180606 	0.0038404  	0.984254   
  2.57    	-0.251976  	0.00279393 	0.00181045 	0.00384976 	0.984216   
  2.57012 	-0.251846  	0.00280072 	0.00181484 	0.00385911 	0.984178   
  2.57024 	-0.251716  	0.0028075  	0.00181922 	0.00386844 	0.98414    
  2.57036 	-0.251586  	0.00281426 	0.0018236  	0.00387777 	0.984101   
  2.57048 	-0.251456  	0.00282102 	0.00182796 	0.00388707 	0.984063   
  2.5706  	-0.251326  	0.00282777 	0.00183232 	0.00389637 	0.984025   
  2.57072 	-0.251196  	0.0028345  	0.00183668 	0.00390565 	0.983987   
  2.57084 	-0.251066  	0.00284123 	0.00184103 	0.00391491 	0.98395    
  2.57096 	-0.250936  	0.00284795 	0.00184537 	0.00392417 	0.983912   
  2.57108 	-0.250806  	0.00285466 	0.00184971 	0.00393341 	0.983874   
  2.5712  	-0.250676  	0.00286136 	0.00185403 	0.00394263 	0.983836   
  2.57132 	-0.250546  	0.00286804 	0.00185836 	0.00395184 	0.983799   
  2.57144 	-0.250416  	0.00287472 	0.00186267 	0.00396104 	0.983761   
  2.57156 	-0.250286  	0.00288139 	0.00186698 	0.00397023 	0.983723   
  2.57168 	-0.250156  	0.00288805 	0.00187129 	0.0039794  	0.983686   
  2.5718  	-0.250026  	0.0028947  	0.00187558 	0.00398856 	0.983648   
  2.57192 	-0.249896  	0.00290134 	0.00187988 	0.0039977  	0.983611   
  2.57204 	-0.249766  	0.00290797 	0.00188416 	0.00400683 	0.983574   
  2.57216 	-0.249636  	0.00291459 	0.00188844 	0.00401595 	0.983536   
  2.57228 	-0.249506  	0.0029212  	0.00189271 	0.00402506 	0.983499   
  2.5724  	-0.249376  	0.0029278  	0.00189698 	0.00403415 	0.983462   
  2.57252 	-0.249246  	0.00293439 	0.00190123 	0.00404323 	0.983425   
  2.57264 	-0.249116  	0.00294097 	0.00190549 	0.00405229 	0.983388   
  2.57276 	-0.248986  	0.00294754 	0.00190973 	0.00406134 	0.983351   
  2.57288 	-0.248856  	0.0029541  	0.00191397 	0.00407038 	0.983314   
  2.573   	-0.248726  	0.00296066 	0.00191821 	0.0040794  	0.983277   
  2.57312 	-0.248596  	0.0029672  	0.00192244 	0.00408841 	0.98324    
  2.57324 	-0.248466  	0.00297373 	0.00192666 	0.00409741 	0.983203   
  2.57336 	-0.248336  	0.00298025 	0.00193087 	0.0041064  	0.983167   
  2.57348 	-0.248206  	0.00298677 	0.00193508 	0.00411537 	0.98313    
  2.5736  	-0.248076  	0.00299327 	0.00193928 	0.00412433 	0.983093   
  2.57372 	-0.247946  	0.00299977 	0.00194348 	0.00413327 	0.983057   
  2.57384 	-0.247817  	0.00300625 	0.00194767 	0.0041422  	0.98302    
  2.57396 	-0.247687  	0.00301273 	0.00195185 	0.00415112 	0.982984   
  2.57408 	-0.247557  	0.00301919 	0.00195603 	0.00416003 	0.982947   
  2.5742  	-0.247427  	0.00302565 	0.0019602  	0.00416892 	0.982911   
  2.57432 	-0.247297  	0.00303209 	0.00196437 	0.0041778  	0.982875   
  2.57444 	-0.247167  	0.00303853 	0.00196853 	0.00418666 	0.982839   
  2.57456 	-0.247037  	0.00304496 	0.00197268 	0.00419551 	0.982802   
  2.57468 	-0.246907  	0.00305138 	0.00197683 	0.00420435 	0.982766   
  2.5748  	-0.246778  	0.00305778 	0.00198097 	0.00421318 	0.98273    
  2.57492 	-0.246648  	0.00306418 	0.0019851  	0.00422199 	0.982694   
  2.57504 	-0.246518  	0.00307057 	0.00198923 	0.00423079 	0.982658   
  2.57516 	-0.246388  	0.00307695 	0.00199335 	0.00423958 	0.982622   
  2.57528 	-0.246258  	0.00308332 	0.00199746 	0.00424835 	0.982586   
  2.5754  	-0.246128  	0.00308968 	0.00200157 	0.00425711 	0.982551   
  2.57552 	-0.245999  	0.00309604 	0.00200568 	0.00426586 	0.982515   
  2.57564 	-0.245869  	0.00310238 	0.00200977 	0.0042746  	0.982479   
  2.57576 	-0.245739  	0.00310871 	0.00201386 	0.00428332 	0.982444   
  2.57588 	-0.245609  	0.00311503 	0.00201795 	0.00429203 	0.982408   
  2.576   	-0.245479  	0.00312135 	0.00202203 	0.00430072 	0.982372   
  2.57612 	-0.24535   	0.00312765 	0.0020261  	0.00430941 	0.982337   
  2.57624 	-0.24522   	0.00313395 	0.00203017 	0.00431808 	0.982302   
  2.57636 	-0.24509   	0.00314023 	0.00203423 	0.00432673 	0.982266   
  2.57648 	-0.24496   	0.00314651 	0.00203828 	0.00433538 	0.982231   
  2.5766  	-0.24483   	0.00315278 	0.00204233 	0.00434401 	0.982196   
  2.57672 	-0.244701  	0.00315903 	0.00204637 	0.00435263 	0.98216    
  2.57684 	-0.244571  	0.00316528 	0.00205041 	0.00436123 	0.982125   
  2.57696 	-0.244441  	0.00317152 	0.00205444 	0.00436983 	0.98209    
  2.57708 	-0.244311  	0.00317775 	0.00205846 	0.00437841 	0.982055   
  2.5772  	-0.244182  	0.00318397 	0.00206248 	0.00438697 	0.98202    
  2.57732 	-0.244052  	0.00319018 	0.00206649 	0.00439553 	0.981985   
  2.57744 	-0.243922  	0.00319639 	0.0020705  	0.00440407 	0.98195    
  2.57756 	-0.243792  	0.00320258 	0.00207449 	0.0044126  	0.981915   
  2.57768 	-0.243663  	0.00320876 	0.00207849 	0.00442111 	0.981881   
  2.5778  	-0.243533  	0.00321494 	0.00208248 	0.00442962 	0.981846   
  2.57792 	-0.243403  	0.0032211  	0.00208646 	0.00443811 	0.981811   
  2.57804 	-0.243274  	0.00322726 	0.00209043 	0.00444658 	0.981776   
  2.57816 	-0.243144  	0.0032334  	0.0020944  	0.00445505 	0.981742   
  2.57828 	-0.243014  	0.00323954 	0.00209836 	0.0044635  	0.981707   
  2.5784  	-0.242885  	0.00324567 	0.00210232 	0.00447194 	0.981673   
  2.57852 	-0.242755  	0.00325179 	0.00210627 	0.00448037 	0.981638   
  2.57864 	-0.242625  	0.0032579  	0.00211022 	0.00448878 	0.981604   
  2.57876 	-0.242495  	0.003264   	0.00211416 	0.00449718 	0.98157    
  2.57888 	-0.242366  	0.00327009 	0.00211809 	0.00450557 	0.981535   
  2.579   	-0.242236  	0.00327617 	0.00212202 	0.00451395 	0.981501   
  2.57912 	-0.242107  	0.00328224 	0.00212594 	0.00452231 	0.981467   
  2.57924 	-0.241977  	0.00328831 	0.00212986 	0.00453066 	0.981433   
  2.57936 	-0.241847  	0.00329436 	0.00213377 	0.004539   	0.981399   
  2.57948 	-0.241718  	0.00330041 	0.00213767 	0.00454733 	0.981365   
  2.5796  	-0.241588  	0.00330644 	0.00214157 	0.00455564 	0.981331   
  2.57972 	-0.241458  	0.00331247 	0.00214546 	0.00456394 	0.981297   
  2.57984 	-0.241329  	0.00331849 	0.00214935 	0.00457223 	0.981263   
  2.57996 	-0.241199  	0.0033245  	0.00215323 	0.00458051 	0.981229   
  2.58008 	-0.241069  	0.0033305  	0.0021571  	0.00458877 	0.981196   
  2.5802  	-0.24094   	0.00333649 	0.00216097 	0.00459702 	0.981162   
  2.58032 	-0.24081   	0.00334247 	0.00216483 	0.00460526 	0.981128   
  2.58044 	-0.240681  	0.00334845 	0.00216869 	0.00461348 	0.981095   
  2.58056 	-0.240551  	0.00335441 	0.00217254 	0.0046217  	0.981061   
  2.58068 	-0.240421  	0.00336037 	0.00217638 	0.0046299  	0.981028   
  2.5808  	-0.240292  	0.00336631 	0.00218022 	0.00463809 	0.980994   
  2.58092 	-0.240162  	0.00337225 	0.00218405 	0.00464626 	0.980961   
  2.58104 	-0.240033  	0.00337818 	0.00218788 	0.00465443 	0.980927   
  2.58116 	-0.239903  	0.0033841  	0.0021917  	0.00466258 	0.980894   
  2.58128 	-0.239774  	0.00339001 	0.00219552 	0.00467072 	0.980861   
  2.5814  	-0.239644  	0.00339591 	0.00219933 	0.00467885 	0.980828   
  2.58152 	-0.239515  	0.0034018  	0.00220313 	0.00468696 	0.980795   
  2.58164 	-0.239385  	0.00340768 	0.00220693 	0.00469506 	0.980762   
  2.58176 	-0.239255  	0.00341356 	0.00221072 	0.00470315 	0.980728   
  2.58188 	-0.239126  	0.00341942 	0.00221451 	0.00471123 	0.980695   
  2.582   	-0.238996  	0.00342528 	0.00221829 	0.0047193  	0.980663   
  2.58212 	-0.238867  	0.00343113 	0.00222206 	0.00472735 	0.98063    
  2.58224 	-0.238737  	0.00343697 	0.00222583 	0.00473539 	0.980597   
  2.58236 	-0.238608  	0.0034428  	0.00222959 	0.00474342 	0.980564   
  2.58248 	-0.238478  	0.00344862 	0.00223335 	0.00475143 	0.980531   
  2.5826  	-0.238349  	0.00345443 	0.0022371  	0.00475944 	0.980499   
  2.58272 	-0.238219  	0.00346023 	0.00224085 	0.00476743 	0.980466   
  2.58284 	-0.23809   	0.00346603 	0.00224459 	0.00477541 	0.980433   
  2.58296 	-0.23796   	0.00347181 	0.00224832 	0.00478338 	0.980401   
  2.58308 	-0.237831  	0.00347759 	0.00225205 	0.00479133 	0.980368   
  2.5832  	-0.237702  	0.00348336 	0.00225578 	0.00479928 	0.980336   
  2.58332 	-0.237572  	0.00348912 	0.00225949 	0.00480721 	0.980304   
  2.58344 	-0.237443  	0.00349487 	0.0022632  	0.00481513 	0.980271   
  2.58356 	-0.237313  	0.00350061 	0.00226691 	0.00482304 	0.980239   
  2.58368 	-0.237184  	0.00350635 	0.00227061 	0.00483093 	0.980207   
  2.5838  	-0.237054  	0.00351207 	0.0022743  	0.00483881 	0.980175   
  2.58392 	-0.236925  	0.00351779 	0.00227799 	0.00484668 	0.980142   
  2.58404 	-0.236795  	0.00352349 	0.00228168 	0.00485454 	0.98011    
  2.58416 	-0.236666  	0.00352919 	0.00228535 	0.00486239 	0.980078   
  2.58428 	-0.236537  	0.00353488 	0.00228903 	0.00487022 	0.980046   
